date,area_name,road/intersection_name,traffic_volume,average_speed,travel_time_index,congestion_level,road_capacity_utilization,incident_reports,environmental_impact,public_transport_usage,traffic_signal_compliance,parking_usage,pedestrian_and_cyclist_count,weather_conditions,roadwork_and_construction_activity,pm2.5,pm10,no2,nh3,so2,co,aqi_pm2.5,aqi_pm10,aqi_no2,aqi_so2,aqi_co,overall_aqi
12-01-2022,M.G. Road,Trinity Circle,48094,26.07544161,1.5,100,100,1,146.188,63.15787837,77.9895937,88.83552785,81,Clear,Yes,16.16,39.77,4.64,5.6,1.43,0.53,26.93333333,39.77,5.8,1.7875,26.5,39.77
12-01-2022,Jayanagar,Jayanagar 4th Block,21711,34.73359265,1.359933338,62.80646794,100,1,93.422,75.57757234,62.09031517,70.93966595,93,Windy,No,16.11,38.22,5.23,4.78,1.39,0.62,26.85,38.22,6.5375,1.7375,31,38.22
12-01-2022,Hebbal,Hebbal Flyover,31399,34.64358518,1.5,100,100,0,112.798,20.58727801,69.0126772,62.54833307,112,Clear,No,31.75,87.15,9.85,4.79,1.38,0.73,52.26724138,87.15,12.3125,1.725,36.5,87.15
12-01-2022,Yeshwanthpur,Tumkur Road,18517,45.86143883,1.183320257,61.41725908,89.2427454,2,87.034,42.36068927,76.47062166,82.54867336,101,Clear,No,22.75,56.45,5.73,5.14,1.36,0.54,37.91666667,56.45,7.1625,1.7,27,56.45
13-01-2022,Indiranagar,100 Feet Road,11371,51.02477209,1.103448334,31.1974604,55.15715065,1,72.742,24.34168919,95.11320313,93.97909275,218,Clear,No,15.64,39.47,3.68,4.47,1.38,0.47,26.06666667,39.47,4.6,1.725,23.5,39.47
13-01-2022,Indiranagar,CMH Road,11938,37.64141551,1.363688082,40.56736929,59.66812508,0,73.876,55.97460733,92.88412642,69.02100038,187,Clear,No,19.34,53.11,4.62,3.9,1.35,0.57,32.23333333,53.11,5.775,1.6875,28.5,53.11
13-01-2022,Koramangala,Sarjapur Road,55123,36.17721217,1.5,100,100,3,160.246,78.84650309,65.62846112,60.10078342,90,Rain,No,17.83,49.41,3.69,3.97,1.39,0.46,29.71666667,49.41,4.6125,1.7375,23,49.41
13-01-2022,M.G. Road,Trinity Circle,52096,49.12220555,1.5,100,100,3,154.192,71.73494308,77.09958752,58.11167029,101,Overcast,Yes,13.86,36.93,6.77,3.78,1.31,0.58,23.1,36.93,8.4625,1.6375,29,36.93
13-01-2022,M.G. Road,Anil Kumble Circle,26541,38.0419292,1.5,89.2858751,100,2,103.082,42.1485638,74.31193061,74.71062236,111,Clear,No,24.14,65.38,8.09,3.82,1.35,0.69,40.23333333,65.38,10.1125,1.6875,34.5,65.38
13-01-2022,Jayanagar,South End Circle,17216,35.77589816,1.180140392,62.36319341,87.59147585,1,84.432,68.90132872,78.8514867,98.9552469,104,Rain,No,23.11,56.85,4.65,4.35,1.33,0.51,38.51666667,56.85,5.8125,1.6625,25.5,56.85
13-01-2022,Hebbal,Ballari Road,19195,50.24264678,1.33481645,59.5688551,97.4038191,1,88.39,31.37174737,68.50577505,51.65946773,94,Overcast,No,19.03,45.74,5,4.1,1.3,0.54,31.71666667,45.74,6.25,1.625,27,45.74
14-01-2022,Indiranagar,100 Feet Road,24545,51.50381789,1.224176252,74.03645605,100,3,99.09,78.376023,64.42882373,71.12742142,117,Overcast,No,24.54,54.45,4.57,4.05,1.41,0.55,40.9,54.45,5.7125,1.7625,27.5,54.45
14-01-2022,Koramangala,Sony World Junction,56258,45.85982116,1.5,100,100,1,162.516,59.25801842,81.62793907,54.82672351,92,Clear,No,27.24,73.74,5.94,4.02,1.44,0.62,45.4,73.74,7.425,1.8,31,73.74
14-01-2022,Koramangala,Sarjapur Road,32100,26.36048779,1.5,97.96285672,100,4,114.2,15.52784135,69.5804068,89.72891394,101,Overcast,No,30.62,83.16,5.37,4.01,1.45,0.61,500,83.16,6.7125,1.8125,30.5,500
14-01-2022,Electronic City,Hosur Road,6265,51.41930535,1.33171472,28.46291134,32.04272352,0,62.53,40.12991872,72.67786351,71.72979804,212,Overcast,No,20.98,61.01,5.41,3.81,1.42,0.61,34.96666667,61.01,6.7625,1.775,30.5,61.01
14-01-2022,M.G. Road,Trinity Circle,35956,42.82870244,1.5,100,100,2,121.912,76.53717368,84.02604266,87.17969581,100,Clear,No,26.54,68.04,5.68,3.75,1.42,0.65,44.23333333,68.04,7.1,1.775,32.5,68.04
14-01-2022,M.G. Road,Anil Kumble Circle,38339,20,1.5,100,100,1,126.678,46.16008399,60.22023197,50.38320163,91,Clear,No,19.07,49.82,5.68,3.44,1.36,0.62,31.78333333,49.82,7.1,1.7,31,49.82
14-01-2022,Jayanagar,South End Circle,28132,33.19510211,1.5,91.71363416,100,1,106.264,34.16562,80.29647755,93.71112623,100,Windy,No,21.59,54.33,3.77,3.61,1.44,0.49,35.98333333,54.33,4.7125,1.8,24.5,54.33
14-01-2022,Hebbal,Hebbal Flyover,16393,29.15864057,1.363044401,58.92398622,83.04405214,0,82.786,67.6653269,98.20242046,91.05991413,78,Clear,No,18.77,49.1,3.09,3.42,1.48,0.42,31.28333333,49.1,3.8625,1.85,21,49.1
14-01-2022,Yeshwanthpur,Yeshwanthpur Circle,9696,37.80846681,1.04841,30.6989558,50.99178048,0,69.392,15.61260099,74.19085167,97.08628558,207,Clear,No,15.89,47.97,3.42,3.95,1.5,0.42,26.48333333,47.97,4.275,1.875,21,47.97
14-01-2022,Yeshwanthpur,Tumkur Road,21620,52.589386,1.349479437,76.54612778,100,1,93.24,47.37772308,65.68548495,50.58533054,98,Clear,No,9.99,35.98,2.68,3.04,1.69,0.44,16.65,35.98,3.35,2.1125,22,35.98
15-01-2022,Indiranagar,100 Feet Road,20081,52.32649361,1.291669395,69.98249964,100,1,90.162,57.10766357,71.01524697,65.31567494,109,Fog,No,13.98,42.72,4.83,4.59,1.92,0.56,23.3,42.72,6.0375,2.4,28,42.72
15-01-2022,Indiranagar,CMH Road,40722,28.06813173,1.5,100,100,3,131.444,21.68021412,77.22117354,57.1297072,114,Clear,Yes,23.38,52.76,7.68,7.44,1.88,0.56,38.96666667,52.76,9.6,2.35,28,52.76
15-01-2022,Koramangala,Sony World Junction,13316,36.94129934,1.270848256,46.50225166,65.22593728,0,76.632,79.16251763,78.16006485,84.41371179,182,Clear,No,14.67,45.43,8.22,5.1,2.33,0.53,24.45,45.43,10.275,2.9125,26.5,45.43
15-01-2022,Electronic City,Silk Board Junction,4901,41.38188661,1.009340839,21.46093895,24.09023009,0,59.802,73.00582281,64.64555841,97.79594145,192,Rain,No,25.26,68.27,9.54,3.87,2.08,0.94,42.1,68.27,11.925,2.6,47,68.27
15-01-2022,M.G. Road,Anil Kumble Circle,45841,20.1372297,1.5,100,100,1,141.682,47.91933687,90.4760725,91.6824981,98,Clear,No,19.71,50.94,6.43,3.94,2.01,0.76,32.85,500,8.0375,2.5125,38,500
15-01-2022,Jayanagar,Jayanagar 4th Block,14041,52.47910256,1.23218704,39.58726736,69.64543749,1,78.082,38.12451605,99.75393556,94.01573811,205,Rain,No,16.44,53.48,9.31,4.14,1.72,0.79,27.4,53.48,11.6375,2.15,39.5,53.48
15-01-2022,Jayanagar,South End Circle,11644,29.97029672,1.091099894,48.09391028,62.31454611,1,73.288,70.89784118,65.22609375,89.52548971,181,Clear,No,17.74,85,9.1,3.81,1.87,0.72,29.56666667,85,11.375,2.3375,36,85
15-01-2022,Hebbal,Ballari Road,29959,38.90522898,1.5,100,100,1,109.918,24.22561638,90.47192766,69.32702534,100,Clear,No,17.58,83.25,9.25,3.71,1.97,0.63,29.3,83.25,11.5625,2.4625,31.5,83.25
16-01-2022,Indiranagar,100 Feet Road,37666,35.89580681,1.5,100,100,4,125.332,71.84253341,77.93276221,75.52162445,104,Clear,No,22.18,81.35,9.22,3.55,2.14,0.66,36.96666667,81.35,11.525,2.675,33,81.35
16-01-2022,Indiranagar,CMH Road,33681,39.07052287,1.5,100,100,2,117.362,77.02136133,60.3545314,99.89104278,105,Clear,Yes,17.35,60.91,9.47,3.62,2.25,0.64,28.91666667,60.91,11.8375,2.8125,32,60.91
16-01-2022,Koramangala,Sarjapur Road,47091,46.82453827,1.5,100,100,1,144.182,44.13394668,63.10597339,70.37715155,97,Clear,No,21.48,73.49,10.47,3.5,1.85,0.7,35.8,73.49,13.0875,2.3125,35,73.49
16-01-2022,M.G. Road,Trinity Circle,44425,37.13293707,1.5,100,100,2,138.85,15.10312848,76.11493131,64.7645247,92,Overcast,No,17.89,50.3,6.19,3.63,1.25,0.44,29.81666667,500,7.7375,1.5625,22,500
16-01-2022,M.G. Road,Anil Kumble Circle,50941,20,1.5,100,100,4,151.882,72.20613562,80.12335803,72.4674871,102,Clear,No,23.42,66.36,12.11,4.32,1.5,0.78,39.03333333,66.36,15.1375,1.875,39,66.36
16-01-2022,Jayanagar,Jayanagar 4th Block,28429,40.05470159,1.5,95.81335268,100,1,106.858,28.99865663,79.86781691,64.21370465,87,Clear,No,18.46,51.02,10.32,4.53,1.52,0.53,30.76666667,51.02,12.9,1.9,26.5,51.02
16-01-2022,Jayanagar,South End Circle,8373,45.15378981,1.110467823,32.04952975,37.49189622,1,66.746,27.27767084,89.63616225,65.81350749,179,Clear,No,18.61,48.73,13.4,5.8,2.39,0.87,31.01666667,48.73,16.75,2.9875,43.5,48.73
16-01-2022,Hebbal,Hebbal Flyover,29521,44.44971665,1.5,100,100,1,109.042,58.09134866,79.75256162,69.38244027,104,Clear,No,17.22,57.13,12.37,6.02,1.91,0.72,28.7,57.13,15.4625,2.3875,36,57.13
17-01-2022,Indiranagar,100 Feet Road,43778,45.58484544,1.5,100,100,1,137.556,35.20353261,98.27199262,75.02005729,98,Clear,No,18.29,52.54,11.92,5.89,2.06,0.7,30.48333333,52.54,14.9,2.575,35,52.54
17-01-2022,Indiranagar,CMH Road,11546,59.52467534,1.328871955,45.49362669,54.84994055,1,73.092,71.61097165,68.62962717,83.89066002,204,Clear,No,15.78,45.74,11.26,5.64,2.22,0.65,26.3,45.74,14.075,2.775,32.5,45.74
17-01-2022,Whitefield,ITPL Main Road,28643,27.38592457,1.5,89.46097216,100,1,107.286,14.06643665,64.46048849,75.79309514,93,Clear,No,21.26,52.48,5.38,5.8,2.6,0.47,35.43333333,52.48,6.725,3.25,23.5,52.48
17-01-2022,Koramangala,Sony World Junction,14771,35.05650625,1.197145834,47.32246161,74.16437678,0,79.542,10.69466748,78.56380638,98.17496204,201,Clear,No,8.46,32.23,6.46,5.03,4.8,0.47,14.1,32.23,8.075,6,23.5,32.23
17-01-2022,M.G. Road,Trinity Circle,13672,50.91814134,1.048082892,40.88498999,63.53552363,0,77.344,64.11993117,80.71842111,67.40477966,195,Clear,No,6.7,34.03,6.88,4.82,4.56,0.43,11.16666667,34.03,8.6,5.7,21.5,34.03
17-01-2022,Jayanagar,South End Circle,38680,41.76966387,1.5,100,100,1,127.36,25.97647544,69.8641454,74.20385349,108,Clear,No,5.89,34.56,7.03,4.61,4.51,0.4,9.816666667,34.56,8.7875,5.6375,20,34.56
18-01-2022,Indiranagar,CMH Road,22675,39.02191614,1.05632118,78.03160616,100,1,95.35,66.7786639,85.43818829,69.40828531,105,Clear,No,8.81,46,8.76,4.63,4.49,0.58,14.68333333,46,10.95,5.6125,29,46
18-01-2022,Whitefield,Marathahalli Bridge,24990,51.19926332,1.02488129,76.24606089,100,2,99.98,77.05538847,81.18638896,62.09466471,100,Clear,No,10.89,52.12,8.7,4.52,4.45,0.56,18.15,52.12,10.875,5.5625,28,52.12
18-01-2022,Koramangala,Sony World Junction,43308,34.16966397,1.5,100,100,1,136.616,69.05547648,99.24770117,89.6571437,112,Windy,No,12.03,52.02,8.62,4.71,4.43,0.57,20.05,52.02,10.775,5.5375,28.5,52.02
18-01-2022,M.G. Road,Anil Kumble Circle,30048,21.36825995,1.5,91.62163124,100,3,110.096,76.0591115,98.40542418,76.07298194,89,Fog,No,13.39,49.89,8.38,4.69,4.38,0.53,22.31666667,49.89,10.475,5.475,26.5,49.89
18-01-2022,Hebbal,Hebbal Flyover,29980,50.62255132,1.5,90.17539567,100,2,109.96,54.40545822,68.88303483,66.08349948,112,Clear,No,16.08,66.2,11.23,4.7,4.51,0.83,26.8,66.2,14.0375,5.6375,41.5,66.2
18-01-2022,Hebbal,Ballari Road,27611,38.38993685,1.5,87.81436544,100,2,105.222,63.27055464,74.86896266,69.62290931,123,Clear,No,16.43,71.78,11.3,5.41,4.42,0.67,27.38333333,71.78,14.125,5.525,33.5,71.78
18-01-2022,Yeshwanthpur,Yeshwanthpur Circle,25136,22.55168762,1.5,78.59464492,100,1,100.272,45.41705354,68.83411132,51.94649817,72,Overcast,No,12.78,55.82,9.31,5.16,4.66,0.7,21.3,55.82,11.6375,5.825,35,55.82
19-01-2022,Indiranagar,100 Feet Road,37647,61.34222044,1.5,100,100,4,125.294,64.62558521,79.05342933,74.87699261,90,Clear,No,10.39,43.84,9.5,5.2,4.44,0.72,17.31666667,43.84,11.875,5.55,36,43.84
19-01-2022,Indiranagar,CMH Road,24022,52.09641291,1.163764829,86.29090495,100,3,98.044,20.61165524,95.03532334,76.95472764,93,Clear,No,14.76,58.89,9.29,4.6,4.09,0.77,24.6,58.89,11.6125,5.1125,38.5,58.89
19-01-2022,Whitefield,ITPL Main Road,21972,45.34152417,1.389231265,67.76250662,100,0,93.944,26.12916635,60.05895288,86.4672397,129,Rain,No,10.11,52.24,8.42,8.98,4.02,0.56,16.85,52.24,10.525,5.025,28,52.24
19-01-2022,Koramangala,Sarjapur Road,32388,25.18834469,1.5,100,100,5,114.776,51.34464838,86.44057017,53.92279082,101,Clear,No,8.15,47.84,6.36,11.62,4.1,0.47,13.58333333,47.84,7.95,5.125,23.5,47.84
19-01-2022,M.G. Road,Trinity Circle,22823,52.92934853,1.285769666,81.25677232,100,2,95.646,75.30474038,93.10025279,84.8604691,106,Overcast,No,11.52,51.56,7.68,11.63,4.2,0.58,19.2,51.56,9.6,5.25,29,51.56
19-01-2022,M.G. Road,Anil Kumble Circle,55355,28.82746813,1.5,100,100,5,160.71,76.2963467,79.85035012,69.02588549,89,Fog,No,12.15,49.06,6.65,12,4.13,0.5,20.25,49.06,8.3125,5.1625,25,49.06
19-01-2022,Jayanagar,Jayanagar 4th Block,35758,39.5479517,1.5,100,100,3,121.516,45.33569188,88.73815789,93.13202356,89,Clear,No,13,93.53,9.83,6.11,3.38,0.59,21.66666667,93.53,12.2875,4.225,29.5,93.53
19-01-2022,Jayanagar,South End Circle,34084,26.37224236,1.5,100,100,2,118.168,53.74118697,82.86983933,91.64151884,116,Rain,Yes,12.99,58.71,16.26,7.51,2.26,0.64,21.65,58.71,20.325,2.825,32,58.71
19-01-2022,Hebbal,Ballari Road,22499,29.84904657,1.133619986,79.65064768,100,0,94.998,64.86318897,71.43033298,71.63834398,105,Clear,No,14.52,65.06,16.74,7.54,4.46,0.67,24.2,65.06,20.925,5.575,33.5,65.06
20-01-2022,Indiranagar,100 Feet Road,34920,21.73952314,1.5,100,100,1,119.84,40.24132493,99.21474964,53.37512733,100,Windy,No,15.16,62.03,17.96,7.47,4,0.74,25.26666667,62.03,22.45,5,37,62.03
20-01-2022,Koramangala,Sarjapur Road,56542,33.59072086,1.5,100,100,1,163.084,40.40823233,88.93791271,50.45270808,103,Rain,No,15,45.78,18.49,8.56,5.18,0.54,25,45.78,23.1125,6.475,27,45.78
20-01-2022,Electronic City,Silk Board Junction,12718,50.67941743,1.005498222,37.36085854,60.73406483,0,75.436,27.32918392,62.50105183,72.94702583,210,Rain,Yes,12.69,37.04,20.78,7.7,4.3,0.8,21.15,37.04,25.975,5.375,40,40
29-01-2022,Koramangala,Sarjapur Road,47061,49.66540859,1.5,100,100,1,144.122,51.95095009,80.54831421,64.4092263,93,Clear,No,17.02,37.15,15.36,7.31,3.5,0.52,28.36666667,37.15,19.2,4.375,26,37.15
29-01-2022,Electronic City,Silk Board Junction,18698,37.43236023,1.220212672,60.47397715,93.70377021,1,87.396,11.57951582,94.46659539,78.85585412,114,Overcast,No,16.28,37.98,16.09,7.85,2.03,0.62,27.13333333,37.98,20.1125,2.5375,31,37.98
29-01-2022,M.G. Road,Trinity Circle,46919,37.86955854,1.5,100,100,1,143.838,48.85936507,83.51966518,71.32498736,103,Clear,No,21.1,60.52,16.51,7.56,1.44,0.61,35.16666667,60.52,20.6375,1.8,30.5,60.52
29-01-2022,M.G. Road,Anil Kumble Circle,24561,29.36910502,1.32474645,72.14724272,100,3,99.122,20.76485939,95.44685176,72.92592811,102,Rain,No,23.48,75.83,16.64,7.43,2.09,0.67,39.13333333,75.83,20.8,2.6125,33.5,75.83
29-01-2022,Hebbal,Hebbal Flyover,38893,39.50891375,1.5,100,100,3,127.786,63.06282947,90.4002218,65.62990125,97,Windy,No,20.64,63.34,15.8,7.44,2.4,0.6,34.4,63.34,19.75,3,30,63.34
29-01-2022,Yeshwanthpur,Yeshwanthpur Circle,23280,55.54412112,1.38625559,75.47110672,100,3,96.56,45.31191592,72.48758946,71.37332641,104,Clear,No,22.56,65.03,16.54,7.42,3.14,0.58,37.6,65.03,20.675,3.925,29,65.03
29-01-2022,Yeshwanthpur,Tumkur Road,14218,45.75759343,1.148092874,52.41891182,75.05995289,1,78.436,76.94043171,75.06705762,66.96203306,172,Clear,No,14.85,57.93,14.73,7.46,2.56,0.65,24.75,57.93,18.4125,3.2,32.5,57.93
30-01-2022,Indiranagar,100 Feet Road,46490,42.17283581,1.5,100,100,1,142.98,58.32259928,97.80096258,84.12702394,95,Rain,No,19.96,50.15,15.23,7.71,2.21,0.44,33.26666667,500,19.0375,2.7625,22,500
30-01-2022,Indiranagar,CMH Road,24746,48.1237821,1.054920013,91.53440171,100,4,99.492,70.09545182,65.26747614,85.25204532,107,Clear,No,12.37,23.57,14.26,7.66,2.19,0.41,20.61666667,23.57,17.825,2.7375,20.5,23.57
30-01-2022,Whitefield,Marathahalli Bridge,7796,63.06516211,1.339639208,23.65460949,35.66278589,1,65.592,23.24370547,88.81535994,75.55568192,204,Overcast,No,17.92,45.41,14.58,7.68,1.77,0.5,29.86666667,45.41,18.225,2.2125,25,45.41
30-01-2022,Koramangala,Sony World Junction,64872,45.57368305,1.5,100,100,1,179.744,38.54446241,95.45521448,52.35983508,104,Clear,No,20.64,49.58,15.23,7.63,1.51,0.47,34.4,49.58,19.0375,1.8875,23.5,49.58
30-01-2022,Koramangala,Sarjapur Road,41932,31.97038623,1.5,100,100,2,133.864,34.08641325,80.82175349,72.03324417,114,Clear,No,25.94,83.6,17.17,7.49,2.42,0.64,43.23333333,83.6,21.4625,3.025,32,83.6
30-01-2022,Electronic City,Silk Board Junction,6995,62.0317261,1.166058262,21.76051134,37.82563921,0,63.99,67.41773233,85.94988456,70.94848869,198,Fog,No,26,71.82,16.83,7.55,1.87,0.58,43.33333333,71.82,21.0375,2.3375,29,71.82
30-01-2022,M.G. Road,Trinity Circle,38991,35.21060198,1.5,100,100,0,127.982,24.29694745,76.74780573,60.98174643,112,Clear,No,24.09,60.46,16.13,7.38,2.27,0.54,40.15,60.46,20.1625,2.8375,27,60.46
30-01-2022,M.G. Road,Anil Kumble Circle,38640,42.40407122,1.5,100,100,1,127.28,53.49314369,88.74872453,55.53017994,92,Clear,Yes,26.24,66.9,17.04,7.76,2.27,0.68,43.73333333,66.9,21.3,2.8375,34,66.9
30-01-2022,Jayanagar,Jayanagar 4th Block,33230,20,1.5,100,100,2,116.46,64.46324145,78.42934401,99.44202707,108,Clear,No,25.16,70.11,17.19,7.81,2.82,0.77,41.93333333,70.11,21.4875,3.525,38.5,70.11
30-01-2022,Hebbal,Hebbal Flyover,25736,29.8286292,1.5,92.16405208,100,1,101.472,31.5473405,69.64660857,61.67836805,81,Clear,No,32.87,67.58,17.27,7.94,2.4,0.77,54.15965517,67.58,21.5875,3,38.5,67.58
30-01-2022,Hebbal,Ballari Road,15848,44.13930307,1.042720282,61.89472425,74.84226945,0,81.696,30.86463408,72.81605145,58.21434216,109,Rain,No,29.96,65,18.21,8.15,2.58,0.68,49.93333333,65,22.7625,3.225,34,65
30-01-2022,Yeshwanthpur,Yeshwanthpur Circle,29940,30.32177817,1.5,100,100,3,109.88,69.77600175,60.52915252,75.58902283,116,Overcast,No,28.25,67.32,19.68,7.8,3.15,0.75,47.08333333,67.32,24.6,3.9375,37.5,67.32
30-01-2022,Yeshwanthpur,Tumkur Road,11222,28.99728895,1.21782213,30.60426193,58.02246664,0,72.444,31.72159375,80.13380522,89.82202808,210,Clear,No,31.88,91.64,20.42,7.54,4.94,0.94,52.48689655,91.64,25.525,6.175,47,91.64
31-01-2022,Indiranagar,100 Feet Road,22992,44.05376207,1.10959524,85.75298935,100,1,95.984,22.53664575,75.68871174,97.3889849,88,Clear,No,33.69,81.63,21.01,7.72,4.39,0.73,55.54517241,81.63,26.2625,5.4875,36.5,81.63
31-01-2022,Indiranagar,CMH Road,39591,20.23932908,1.5,100,100,5,129.182,33.43523293,72.54812499,81.7822661,96,Clear,No,16.59,51.67,18.65,7.58,4.55,0.56,27.65,51.67,23.3125,5.6875,28,51.67
31-01-2022,Whitefield,Marathahalli Bridge,14771,37.90211008,1.119959037,52.09256808,74.86445485,1,79.542,67.67983563,68.16350645,73.45203738,214,Clear,No,9.18,42.2,16.4,7.55,3.4,0.59,15.3,42.2,20.5,4.25,29.5,42.2
31-01-2022,Whitefield,ITPL Main Road,22903,43.4870078,1.243925105,71.15940965,100,0,95.806,20.30142758,71.91908942,54.48797503,116,Clear,No,18.04,65.37,20.4,7.62,3.4,0.73,30.06666667,65.37,25.5,4.25,36.5,65.37
31-01-2022,Koramangala,Sony World Junction,62650,26.92860017,1.5,100,100,2,175.3,21.63605534,96.65956604,66.39190994,96,Clear,No,31.77,96.19,22.21,7.89,3.6,0.97,52.30103448,96.19,27.7625,4.5,48.5,96.19
31-01-2022,M.G. Road,Trinity Circle,22934,43.03719349,1.297562075,84.83082729,100,3,95.868,34.61549106,96.38193892,78.44777416,108,Clear,No,32.79,99.6,22.51,8.26,2.2,0.86,54.02448276,99.6,28.1375,2.75,43,99.6
31-01-2022,Jayanagar,Jayanagar 4th Block,27478,40.71408388,1.5,96.42587908,100,2,104.956,38.13133899,86.95024919,72.51751929,108,Rain,No,40.27,103.25,21.47,8.44,3.96,0.72,66.66310345,102.4949664,26.8375,4.95,36,102.4949664
31-01-2022,Hebbal,Ballari Road,19766,61.64801829,1.086412576,75.23209047,100,4,89.532,59.50952383,70.0869151,72.33632344,86,Clear,Yes,41.7,85.67,18.6,8.58,3.52,0.7,69.07931034,85.67,23.25,4.4,35,85.67
31-01-2022,Yeshwanthpur,Tumkur Road,21544,57.14973511,1.0612578,76.37566208,100,4,93.088,55.39251898,62.73762837,94.86986592,86,Overcast,No,13.16,42.22,21.48,8.17,2.87,0.59,21.93333333,42.22,26.85,3.5875,29.5,42.22
01-02-2022,Indiranagar,100 Feet Road,34763,44.13473732,1.5,100,100,2,119.526,40.12425727,66.61999099,85.33020645,101,Clear,No,14.98,36.36,20.58,7.99,4.34,0.68,24.96666667,36.36,25.725,5.425,34,36.36
01-02-2022,Indiranagar,CMH Road,26233,36.8641617,1.5,90.78188228,100,4,102.466,13.69786805,89.04339406,56.0651499,94,Clear,No,21,53.78,20.16,7.95,4.31,0.61,35,53.78,25.2,5.3875,30.5,53.78
01-02-2022,Whitefield,Marathahalli Bridge,16695,45.86697699,1.291052455,64.10207514,86.09712058,0,83.39,23.44163584,86.66742608,81.1689783,103,Clear,No,19.47,58.16,21.6,8.38,3.24,0.76,32.45,58.16,27,4.05,38,58.16
01-02-2022,Koramangala,Sony World Junction,67693,27.2538503,1.5,100,100,4,185.386,32.95187958,89.48529656,51.83564717,99,Overcast,Yes,15.48,70.67,19.12,7.8,3.18,0.56,25.8,70.67,23.9,3.975,28,70.67
01-02-2022,Koramangala,Sarjapur Road,42409,34.68796511,1.5,100,100,2,134.818,40.04046444,62.99583368,55.30801768,111,Clear,No,14.83,74.52,18.94,7.28,3.2,0.79,24.71666667,74.52,23.675,4,39.5,74.52
01-02-2022,Electronic City,Silk Board Junction,21532,42.87421372,1.104963351,70.20758568,100,3,93.064,32.08732265,64.26494476,68.33991603,85,Windy,No,35.65,125.38,24.06,7.4,3.13,1.19,58.85689655,117.1987919,30.075,3.9125,55.9,117.1987919
01-02-2022,M.G. Road,Anil Kumble Circle,41586,20.83772944,1.5,100,100,2,133.172,74.72492538,62.24897179,74.28171492,116,Clear,No,40.1,137.05,26.98,7.84,4.68,1.36,66.37586207,124.9526846,33.725,5.85,65.15555556,124.9526846
01-02-2022,Jayanagar,Jayanagar 4th Block,38802,63.14654444,1.5,100,100,3,127.604,57.818,97.30266835,78.78326265,87,Fog,No,32.88,99.44,23.14,7.69,6.84,0.61,54.17655172,99.44,28.925,8.55,30.5,99.44
01-02-2022,Yeshwanthpur,Tumkur Road,15527,56.2737401,1.120386528,45.43756211,80.19951088,0,81.054,25.80526865,84.66487913,52.01669261,95,Clear,No,35.95,103.63,29.12,7.91,6.28,1.21,59.3637931,102.7474497,36.4,7.85,56.98888889,102.7474497
02-02-2022,Indiranagar,100 Feet Road,25267,28.01800325,1.5,82.73344652,100,0,100.534,12.4101916,77.83302199,90.83276216,114,Clear,No,26.3,86.23,29.01,10.17,5.5,0.68,43.83333333,86.23,36.2625,6.875,34,86.23
02-02-2022,Indiranagar,CMH Road,43605,49.20504287,1.5,100,100,4,137.21,65.85986247,89.54184214,53.18972781,97,Clear,No,14.25,38.61,37.82,11.37,6.14,0.98,23.75,38.61,47.275,7.675,49,49
02-02-2022,Koramangala,Sarjapur Road,64219,33.1311417,1.5,100,100,1,178.438,62.93345639,75.75020566,80.41056884,98,Clear,Yes,18.03,44.65,36.82,9.65,6.15,0.99,30.05,44.65,46.025,7.6875,49.5,49.5
02-02-2022,Electronic City,Hosur Road,16635,34.60193469,1.159993207,46.59783687,84.00807248,1,83.27,51.84656094,86.5895682,70.96673402,106,Clear,Yes,14.05,39.14,33.8,9.17,6.26,0.88,23.41666667,39.14,42.25,7.825,44,44
02-02-2022,M.G. Road,Trinity Circle,13154,44.57631589,1.168294625,43.88557477,69.86930158,1,76.308,65.84632769,94.57465066,72.84440359,199,Windy,No,26.71,80.44,45.28,8.71,6.42,1.39,44.51666667,80.44,56.3774359,8.025,66.78888889,80.44
